vehicle_id,vehicle_number,lap,lap_tire_stress,total_g,avg_speed,lap_time_est,dist,stress_delta,time_delta,stress_delta_pct,stress_delta_safe,roi_efficiency,roi_category
GR86-041-073,73,4,10307.710202739741,0.7882703830821411,135.0004411949521,10.378357907253136,367.0,159.8497394852402,0.20201554125111798,1.5752063212147787,159.8497394852402,-1.2637839880231472,TERRIBLE
GR86-041-073,73,5,10097.95870320864,0.7826010751221029,134.56582676652107,10.396514960724225,366.0,-49.90176004586101,0.2201725947222073,-0.49174661226921434,-49.90176004586101,-4.412120825394996,TERRIBLE
GR86-041-073,73,6,8129.080975550014,0.6755287905334149,121.53714560205394,14.97826160337531,381.0,-2018.779487704487,4.801919237373292,-19.893646498338313,-2018.779487704487,-2.378624939781539,TERRIBLE
GR86-041-073,73,7,3311.465332969536,0.4812047934064373,94.97970995615412,15.756354175005747,368.0,-6836.3951302849655,5.580011809003729,-67.36784719340217,-6836.3951302849655,-0.816221371448308,TERRIBLE
GR86-041-073,73,8,3542.085535627348,0.5035744572292875,96.22558780128213,14.768291144941674,365.0,-6605.774927627153,4.591948778939656,-65.09524792488749,-6605.774927627153,-0.6951415737364701,TERRIBLE
GR86-041-073,73,9,5934.471629225842,0.6203786484895938,107.56155793379133,13.090747861951641,365.0,-4213.388834028659,2.914405495949623,-41.51997210924786,-4213.388834028659,-0.6917010536535255,TERRIBLE
GR86-041-073,73,10,10147.860463254501,0.7869868455341412,135.5322361075829,10.176342366002018,362.0,0.0,0.0,0.0,1.0,-0.0,WASTEFUL
GR86-041-073,73,11,10680.537260124973,0.8014246539268476,136.10821222573912,10.22797566704799,365.0,532.6767968704717,0.05163330104597286,5.249153738359917,532.6767968704717,-0.09693176303027194,WASTEFUL
GR86-041-073,73,12,11008.290256853179,0.8110492384773619,135.82817470222957,10.259955611540876,365.0,860.4297935986779,0.0836132455388583,8.478928112130653,860.4297935986779,-0.0971761393676905,WASTEFUL
GR86-041-073,73,13,10665.811774873277,0.8023983502418194,134.89330100608723,10.259319983059948,362.0,517.9513116187754,0.08297761705792972,5.104044478087593,517.9513116187754,-0.1602035079293384,WASTEFUL
GR86-041-073,73,14,10818.38827045258,0.8033853790003933,135.97295176934028,10.273693907875055,366.0,670.5278071980792,0.09735154187303685,6.607578115860646,670.5278071980792,-0.14518643496656422,WASTEFUL
GR86-041-073,73,15,10906.603953687372,0.8069299032296895,135.52682613544692,10.339677224371236,366.0,758.7434904328711,0.16333485836921824,7.476881389730264,758.7434904328711,-0.21527019398352135,WASTEFUL
GR86-041-073,73,16,10499.302074824274,0.7977870624048617,135.69580418547227,10.225930984902822,363.0,351.44161156977316,0.04958861890080435,3.463208947761418,351.44161156977316,-0.14110059044888973,WASTEFUL
GR86-041-073,73,17,10219.171553972588,0.7877979946579698,134.08974503400134,10.41058942968037,366.0,71.31109071808714,0.23424706367835135,0.7027204500525532,71.31109071808714,-3.2848616017443355,TERRIBLE
GR86-041-073,73,18,10530.366156200942,0.792407796673683,135.34030263213228,10.298430896283568,364.0,382.50569294644083,0.12208853028154998,3.769323537030269,382.50569294644083,-0.3191809495464033,WASTEFUL
GR86-041-073,73,19,10984.735357626087,0.8089502627299595,135.94847584025197,10.255061979759136,365.0,836.8748943715855,0.07871961375711756,8.246811211111124,836.8748943715855,-0.09406377737765523,WASTEFUL
GR86-041-073,73,20,10394.58832730636,0.7958530807512563,135.10163039284157,10.339401082381112,366.0,246.72786405185798,0.1630587163790942,2.431328898788685,246.72786405185798,-0.6608848862924621,TERRIBLE
GR86-041-073,73,21,10696.216526436252,0.8105547587972165,135.47377809852642,10.319198761830924,365.0,548.3560631817509,0.14285639582890575,5.403661837560276,548.3560631817509,-0.26051758231686856,WASTEFUL
GR86-041-073,73,22,10381.329477650661,0.7393191383909784,128.12961154404925,12.9599587507364,396.0,233.46901439615976,2.7836163847343816,2.3006722968014124,233.46901439615976,-11.922851483884829,TERRIBLE
GR86-041-073,73,23,10553.36460240218,0.6963282643552632,119.26547673452559,19.789710230632497,429.0,405.50413914767887,9.61336786463048,3.995956986361935,405.50413914767887,-23.70720033792165,TERRIBLE
GR86-047-021,21,1,10914.916346186401,0.5396493322008957,95.40097221142857,40.2316734252507,982.0,-340.07884661018215,30.072886311415026,-3.02158144703464,-340.07884661018215,-88.42915874119713,TERRIBLE
GR86-047-021,21,2,7509.790135067929,0.5044305343531091,96.10890494071236,29.010626349891456,742.0,-3745.2050577286536,18.85183923605578,-33.275936538166256,-3745.2050577286536,-5.033593340143788,TERRIBLE
GR86-047-021,21,3,14025.642355610584,0.6700005971256496,118.40833451597726,23.959513942795297,740.0,2770.6471628140007,13.800726828959624,24.61704439098534,2770.6471628140007,-4.981048115467345,TERRIBLE
GR86-047-021,21,4,22212.670794495032,0.8112656573666119,136.8298705334981,20.618408513725626,739.0,10957.67560169845,10.459621399889953,97.35833213604192,10957.67560169845,-0.9545474587939711,TERRIBLE
GR86-047-021,21,5,21861.01271568233,0.8021725716953719,136.84832732741765,20.50038373905711,736.0,10606.017522885746,10.341596625221436,94.233869861391,10606.017522885746,-0.9750687855178685,TERRIBLE
GR86-047-021,21,6,19421.410083142888,0.7771099527059665,132.11960646674166,20.060014325792046,695.0,8166.414890346305,9.901227211956373,72.55813752433204,8166.414890346305,-1.2124325478075855,TERRIBLE
GR86-047-021,21,7,11444.655323538926,0.8228583370823852,137.6066105859821,10.226584134615257,369.0,189.66013074234252,0.06779702077958305,1.6851196068366932,189.66013074234252,-0.35746585491753563,WASTEFUL
GR86-047-021,21,8,11435.234472359145,0.8197399607393315,137.52941622695522,10.269079277770999,370.0,180.23927956256193,0.11029216393532515,1.6014158733530033,180.23927956256193,-0.6119207988569562,TERRIBLE
GR86-047-021,21,9,11719.064078146266,0.8274462645134951,137.89482687258183,10.212837137238418,369.0,464.0688853496831,0.054050023402744785,4.123225975668975,464.0688853496831,-0.11646982831442633,WASTEFUL
GR86-047-021,21,10,11725.598270281218,0.82612483041344,138.0326937886012,10.164935358951313,368.0,470.6030774846349,0.006148245115639384,4.181281905707344,470.6030774846349,-0.013064608817480847,WASTEFUL
GR86-047-021,21,11,11392.888462177989,0.8176353063301894,137.48978723548515,10.230097751124312,369.0,137.89326938140584,0.07131063728863829,1.2251739518259432,137.89326938140584,-0.5171437127318859,TERRIBLE
GR86-047-021,21,12,10714.987762379671,0.8013923857585922,136.94070504184822,10.160792256676698,364.0,-540.007430416912,0.0020051428410248207,-4.797935682482809,-540.007430416912,-0.00371317638995588,WASTEFUL
GR86-047-021,21,13,9653.782493918934,0.706124239323129,121.42270502125052,13.256275379229702,369.0,-1601.212698877649,3.0974882653940288,-14.226684875906978,-1601.212698877649,-1.934463964447182,TERRIBLE
GR86-047-021,21,14,6842.370023839577,0.6851227917816287,119.9863454168897,12.049977168949608,360.0,-4412.625168957006,1.8911900551139347,-39.20592673181391,-4412.625168957006,-0.42858615511204806,WASTEFUL
GR86-047-021,21,15,9838.33967313912,0.7781048651217085,134.83644824036426,10.31251696594786,365.0,-1416.6555196574627,0.15372985211218726,-12.586904706668822,-1416.6555196574627,-0.10851604358225213,WASTEFUL
GR86-047-021,21,16,10290.665905956528,0.790153284494001,136.32624543407022,10.212114073896794,365.0,-964.3292868400549,0.05332696006112059,-8.56801153906529,-964.3292868400549,-0.05529953387173803,WASTEFUL
GR86-047-021,21,17,11254.995192796583,0.8165351434847103,137.57690506069028,10.158787113835674,367.0,0.0,0.0,0.0,1.0,-0.0,WASTEFUL
GR86-047-021,21,18,6095.070846904476,0.6048686403661591,111.47554045197236,13.92983375314832,373.0,-5159.924345892107,3.7710466393126456,-45.84563793678525,-5159.924345892107,-0.730833707342014,TERRIBLE
GR86-047-021,21,19,31.20989942884126,0.11701120903817226,26.314312133547066,17.78850594227474,98.0,-11223.785293367742,7.629718828439065,-99.72270179689801,-11223.785293367742,-0.6797812528494777,TERRIBLE
GR86-049-088,88,1,8052.2605556394365,0.5968636650674098,99.48921890677504,23.81001624625867,601.0,-3109.6556261852647,13.787348230305458,-27.859514222556292,-3109.6556261852647,-4.4337218932563704,TERRIBLE
GR86-049-088,88,2,4544.694552277808,0.5616987881389636,100.63869238241838,13.827157816561238,370.0,-6617.221629546893,3.8044898006080263,-59.283921521664205,-6617.221629546893,-0.5749376420491049,TERRIBLE
GR86-049-088,88,3,9519.917868093044,0.7645488354118258,132.5222006434673,10.698899527186628,371.0,-1641.9983137316576,0.6762315112334161,-14.710720695120209,-1641.9983137316576,-0.41183447362780223,WASTEFUL
GR86-049-088,88,4,11116.850215451617,0.8106140012417168,136.91097141344756,10.33576058083925,369.0,-45.06596637308394,0.31309256488603765,-0.4037475791698406,-45.06596637308394,-6.947428183256158,TERRIBLE
